"grav";"catv";"sexe";"an_nais";"trajet";"voiture";"PL";"moto";"jour";"mois";"lum";"dep";"com";"agg";"casque";"gilet"
4;1;2;1970;0;1;0;0;11;4;2;"25";"25056";2;1;0
4;1;1;2001;0;1;0;0;11;4;1;"25";"25056";2;1;0
4;1;1;1998;1;1;0;0;22;1;3;"92";"92002";2;0;0
2;1;1;1970;5;0;0;0;21;1;1;"06";"06095";2;1;0
3;1;1;1999;5;1;0;0;10;4;1;"10";"10343";2;1;0
3;1;1;1944;5;1;0;0;22;1;1;"80";"80253";2;0;0
4;1;2;1986;1;1;0;0;11;4;3;"75";"75119";2;1;0
4;80;1;1990;5;1;0;1;10;4;1;"75";"75120";2;0;0
4;1;1;1993;9;1;0;0;11;4;3;"75";"75113";2;0;0
2;1;1;1945;5;1;0;0;22;1;1;"30";"30133";2;0;0
4;1;1;1967;9;1;0;0;11;4;1;"75";"75112";2;0;0
3;1;1;2000;9;0;0;1;11;4;3;"75";"75111";2;0;0
4;1;1;1998;5;1;0;0;11;4;1;"75";"75107";2;0;0
4;1;1;2002;5;0;0;0;10;4;3;"75";"75107";2;0;0
3;1;1;2003;5;1;0;0;21;5;1;"59";"59524";2;0;0
4;80;2;1986;1;1;0;0;11;4;1;"94";"94033";2;0;0
4;1;1;1972;0;0;0;1;10;4;1;"94";"94018";2;1;0
4;1;2;1996;5;1;0;0;10;4;3;"92";"92063";2;0;0
4;1;2;1997;5;1;0;0;19;5;1;"69";"69034";2;1;0
4;80;2;1983;5;0;0;1;19;5;1;"69";"69381";2;1;0
4;1;1;1995;0;1;0;0;20;1;1;"38";"38151";2;1;0
3;1;2;2013;5;1;0;0;19;5;1;"83";"83034";2;1;0
4;1;1;2006;5;1;0;0;21;1;1;"22";"22360";2;1;0
3;1;1;1986;5;1;0;0;19;5;1;"59";"59350";2;1;0
4;1;1;1983;1;1;0;0;1;9;2;"18";"18033";1;1;1
4;1;1;2003;0;1;0;0;19;5;1;"54";"54395";2;0;0
2;1;1;1996;1;1;0;0;11;4;3;"10";"10268";2;0;0
3;80;1;1998;5;1;0;0;1;9;3;"13";"13206";2;0;0
4;1;1;2013;-1;1;0;0;21;1;3;"93";"93031";2;0;0
3;1;1;2008;5;1;0;0;11;4;1;"971";"97118";2;0;0
3;80;2;1967;5;1;0;0;1;9;1;"03";"03101";2;1;0
3;1;1;1954;5;1;0;0;11;4;1;"13";"13005";1;1;0
3;1;1;1958;5;1;0;0;20;1;1;"33";"33081";2;1;0
4;1;2;1996;9;1;0;0;18;5;1;"75";"75115";2;1;0
4;1;2;1995;9;0;0;1;1;9;1;"75";"75114";2;1;0
4;1;1;2004;1;1;0;0;22;1;1;"56";"56243";2;1;0
4;1;1;1963;5;0;0;0;19;5;1;"75";"75110";2;0;0
4;1;2;1998;9;1;0;0;19;5;3;"75";"75102";2;0;0
4;1;2;1961;9;1;0;0;18;5;3;"75";"75104";2;0;0
4;1;2;1996;5;0;0;0;22;1;3;"03";"03264";2;0;0
4;1;1;1990;5;0;0;0;1;9;1;"94";"94069";2;0;0
4;1;1;1978;5;1;0;0;1;9;1;"94";"94075";2;1;0
4;1;1;1969;0;0;0;0;19;5;1;"93";"93057";2;0;0
2;80;1;1970;5;1;0;0;19;1;3;"35";"35353";2;1;1
4;1;2;1979;5;1;0;0;18;5;1;"92";"92078";2;0;0
3;1;1;1942;5;1;0;0;30;8;1;"42";"42338";1;0;0
4;1;1;1986;5;1;0;0;2;9;1;"14";"14579";1;1;0
4;1;1;1970;0;1;0;0;10;4;1;"78";"78224";2;1;0
4;1;1;2006;5;0;0;0;20;5;1;"65";"65388";1;1;0
4;1;1;2000;5;1;0;0;25;7;1;"75";"75119";2;0;0
4;1;2;1970;5;0;0;0;24;7;1;"75";"75113";2;0;0
4;1;1;2000;1;0;0;0;24;7;1;"75";"75107";2;1;0
3;1;1;2006;5;1;0;0;20;5;2;"38";"38338";1;0;0
4;1;1;1995;0;1;0;0;25;7;1;"94";"94054";2;1;0
4;1;1;1954;9;1;0;0;25;7;1;"93";"93046";2;0;0
2;1;1;1970;5;0;0;0;1;9;1;"29";"29130";1;1;0
3;1;1;1972;5;1;0;0;1;9;1;"38";"38504";1;0;0
4;1;1;1962;1;0;0;1;25;7;1;"92";"92026";2;1;0
3;1;1;1958;5;1;0;0;31;8;1;"58";"58031";2;1;0
4;1;2;1944;5;1;0;0;20;1;1;"45";"45147";2;0;0
3;1;1;1979;4;0;0;0;26;7;1;"51";"51030";2;1;0
3;1;1;1974;5;0;0;0;25;7;1;"65";"65291";1;1;0
3;1;1;1976;1;1;0;0;2;9;1;"53";"53136";1;0;0
4;1;1;2014;5;1;0;0;20;5;1;"26";"26220";2;0;0
2;1;1;1946;5;1;0;0;2;9;1;"13";"13044";1;1;0
3;1;1;1942;5;1;0;0;25;7;1;"14";"14020";1;1;0
3;1;1;1950;5;1;0;0;26;7;1;"40";"40046";2;1;0
3;1;1;1965;5;1;0;0;31;8;1;"57";"57445";1;1;0
2;1;1;1946;4;0;1;0;26;7;1;"13";"13042";1;1;0
3;1;1;1947;5;1;0;0;26;7;1;"73";"73179";2;1;0
4;1;2;1971;9;1;0;0;18;5;1;"63";"63075";2;1;0
4;1;1;2009;5;1;0;0;18;5;1;"59";"59350";2;0;0
3;1;2;1990;0;0;1;0;18;5;1;"56";"56260";2;0;0
4;1;1;1990;5;1;0;0;31;8;3;"974";"97407";2;0;0
4;1;1;1949;5;1;0;0;24;7;1;"87";"87050";2;0;0
4;1;1;1990;1;1;0;0;23;7;1;"69";"69259";2;0;0
4;1;1;2004;-1;1;0;0;24;7;1;"51";"51431";1;0;0
4;1;2;1971;0;1;0;0;31;8;1;"54";"54395";2;1;0
3;80;2;1966;5;0;0;0;31;8;1;"41";"41018";2;1;0
4;1;1;2000;9;1;0;0;24;7;1;"33";"33522";2;0;0
3;1;1;1957;3;1;0;0;30;8;1;"35";"35238";2;0;0
4;1;1;1948;9;0;0;0;24;7;3;"75";"75106";2;0;0
4;1;1;1995;0;1;0;0;31;8;3;"75";"75111";2;0;0
4;1;2;1986;9;0;0;1;30;8;2;"75";"75102";2;0;0
3;80;2;1965;4;0;1;0;23;7;1;"75";"75114";2;0;0
4;1;2;1997;5;0;0;0;24;7;1;"75";"75109";2;0;0
4;1;1;1996;5;0;0;0;24;7;1;"75";"75109";2;0;0
3;1;2;1970;5;1;0;0;31;8;1;"08";"08357";1;0;0
3;1;1;1954;-1;1;0;0;23;7;1;"93";"93057";2;0;0
4;80;2;2001;0;0;0;0;24;7;1;"92";"92072";2;0;0
4;1;1;1983;5;0;0;0;1;9;2;"05";"05161";1;1;0
4;1;2;1976;0;1;0;0;24;7;1;"92";"92050";2;1;0
3;1;1;1971;1;0;0;0;7;10;2;"60";"60282";2;0;0
4;80;2;1992;5;1;0;0;2;8;1;"74";"74012";2;0;0
3;80;1;1945;5;0;0;0;17;7;1;"74";"74108";2;0;0
3;1;1;1947;5;1;0;0;14;7;1;"74";"74278";2;1;0
4;1;1;1980;1;1;0;0;11;7;1;"74";"74293";2;1;0
4;1;1;1992;5;1;0;0;5;10;1;"78";"78224";2;1;0
4;80;1;2006;5;1;0;0;5;10;1;"63";"63113";2;1;0
4;1;1;1967;0;0;0;1;5;10;1;"56";"56121";2;1;0
4;1;2;1978;5;1;0;0;5;10;3;"51";"51454";2;0;0
4;1;2;1972;0;0;0;0;5;10;1;"49";"49007";2;0;0
3;1;2;1996;9;1;0;0;5;10;1;"75";"75119";2;0;0
4;80;1;2001;9;0;0;0;5;10;3;"75";"75107";2;0;0
4;80;1;2010;9;1;0;0;5;10;3;"75";"75107";2;0;0
4;1;1;1995;1;1;0;0;5;10;3;"94";"94038";2;1;0
4;1;1;1967;5;1;0;0;13;7;1;"29";"29056";2;1;0
4;1;1;1960;5;0;0;1;5;10;1;"73";"73162";1;1;0
3;1;1;1950;5;1;0;0;4;10;1;"16";"16039";2;0;0
3;1;1;1977;5;0;0;0;5;10;2;"85";"85047";2;0;0
4;1;1;1964;5;0;0;0;10;11;1;"29";"29204";1;1;0
3;1;2;1984;1;1;0;0;12;11;1;"29";"29220";1;0;0
3;1;1;1997;5;0;0;0;10;11;1;"84";"84014";2;1;0
4;1;1;1958;5;1;0;0;23;6;1;"95";"95351";2;1;0
3;1;1;1960;1;1;0;0;4;6;1;"44";"44110";2;1;0
4;1;1;1984;1;1;0;0;6;11;2;"68";"68118";2;0;0
3;1;1;1982;5;0;0;0;11;11;1;"06";"06157";1;1;0
3;1;1;2004;5;0;0;1;28;7;3;"84";"84003";2;0;0
4;1;1;1976;5;1;0;0;21;6;1;"76";"76108";2;1;0
4;1;2;2006;9;1;0;0;10;11;1;"80";"80021";2;0;0
4;1;1;1969;0;1;0;0;10;11;1;"64";"64269";2;1;0
4;1;1;1991;1;1;0;0;22;6;1;"19";"19031";2;0;0
4;1;1;2000;5;1;0;0;22;6;3;"75";"75111";2;0;0
4;1;1;1993;1;1;0;0;22;6;1;"75";"75118";2;0;0
4;1;1;1970;0;1;0;0;10;11;1;"29";"29232";2;1;0
4;1;2;1998;5;0;0;1;22;6;1;"75";"75115";2;0;0
3;80;2;1967;9;0;0;0;22;6;1;"75";"75112";2;0;0
4;1;1;1994;9;0;0;1;22;6;3;"75";"75107";2;1;0
4;1;1;1962;5;1;0;0;10;11;1;"75";"75115";2;0;0
4;1;2;1997;5;1;0;0;10;11;1;"75";"75115";2;0;0
4;80;1;2004;5;0;0;1;21;6;1;"971";"97132";2;0;0
4;1;2;2006;5;1;0;0;9;11;3;"75";"75102";2;1;0
4;1;1;1991;5;0;0;0;23;6;2;"56";"56234";1;0;0
4;80;1;2000;0;0;0;0;8;6;3;"974";"97411";2;0;0
3;1;2;1988;5;1;0;0;16;12;3;"75";"75116";2;0;0
4;1;1;1977;0;1;0;0;8;11;2;"81";"81004";2;0;0
4;1;1;1997;1;0;1;0;16;12;2;"92";"92040";2;0;0
4;1;1;2003;0;1;0;0;9;11;3;"47";"47032";2;1;0
4;1;1;2007;5;1;0;0;9;11;3;"33";"33119";2;0;0
3;1;1;2009;5;1;0;0;15;12;2;"06";"06157";2;1;0
4;1;1;2008;5;1;0;0;15;12;2;"06";"06157";2;1;0
4;1;2;2008;5;0;0;0;8;11;1;"75";"75120";2;0;0
4;1;1;1998;5;0;1;0;8;11;3;"75";"75115";2;0;0
4;1;1;1986;5;1;0;0;9;11;3;"75";"75109";2;0;0
4;1;2;1971;5;1;0;0;15;12;1;"91";"91477";1;1;0
4;1;2;1996;9;1;0;0;15;12;1;"64";"64102";2;0;0
4;1;1;1992;5;1;0;0;15;12;3;"75";"75119";2;1;0
3;1;1;2005;5;1;0;0;5;3;1;"22";"22093";2;1;0
4;1;1;2000;0;0;0;0;15;12;1;"92";"92040";2;1;0
4;1;1;2006;0;0;0;1;15;12;3;"92";"92026";2;0;0
4;1;1;1992;5;1;0;0;3;3;1;"35";"35278";1;1;0
4;1;2;1999;0;1;0;0;3;3;1;"31";"31555";2;1;0
4;1;2;1998;1;1;0;0;3;3;1;"75";"75114";2;0;0
3;1;1;1981;5;1;0;0;4;3;1;"79";"79216";1;1;0
3;1;1;1968;4;1;0;0;8;4;1;"65";"65440";2;0;0
4;1;1;1943;3;1;0;0;9;4;1;"54";"54547";2;0;0
3;80;2;2006;5;1;0;0;9;4;2;"44";"44184";1;0;0
4;1;1;1957;5;0;0;0;10;4;2;"37";"37261";2;1;0
4;1;2;1966;5;1;0;0;2;3;3;"92";"92025";2;0;0
4;1;2;1979;5;1;0;0;10;4;1;"37";"37261";2;1;0
4;1;1;1978;5;1;0;0;26;2;1;"84";"84031";2;0;0
4;80;1;1955;0;1;0;0;2;3;1;"78";"78551";2;1;0
4;1;1;1987;4;1;0;0;10;4;1;"25";"25462";1;1;0
4;1;1;1997;0;1;0;0;10;4;1;"25";"25056";2;1;0
4;1;2;1976;0;1;0;0;10;4;1;"25";"25056";2;1;0
4;1;1;2001;1;1;0;0;20;1;3;"75";"75114";2;0;0
3;80;2;1972;9;1;0;0;20;1;1;"94";"94033";2;1;0
3;1;1;1957;5;1;0;0;2;3;1;"25";"25056";2;1;0
4;1;1;1995;5;0;0;0;10;4;1;"75";"75110";2;0;0
4;1;2;1995;1;0;0;1;10;4;1;"75";"75108";2;0;0
4;80;2;1990;5;0;0;0;10;4;1;"75";"75102";2;1;0
4;1;1;1998;9;1;0;0;18;5;3;"75";"75120";2;0;0
4;80;1;1970;5;1;0;0;2;3;1;"75";"75106";2;0;0
4;1;1;2004;5;1;0;0;2;3;3;"75";"75117";2;0;0
4;1;2;1969;9;1;0;0;18;5;1;"75";"75112";2;0;0
4;1;2;2000;1;0;0;1;10;4;1;"92";"92073";2;1;0
4;1;2;2001;5;1;0;0;18;5;1;"75";"75110";2;0;0
4;1;2;1978;5;1;0;0;29;2;3;"75";"75114";2;0;0
4;1;1;1992;0;1;0;0;17;5;1;"75";"75110";2;0;0
4;1;1;1970;1;1;0;0;2;3;3;"75";"75104";2;0;0
4;1;1;1989;4;1;0;0;2;3;1;"75";"75102";2;1;0
4;1;2;1993;9;1;0;0;18;5;1;"92";"92048";2;1;0
4;1;1;1982;0;1;0;0;11;4;1;"07";"07078";2;0;0
3;1;1;1979;5;1;0;0;5;4;1;"34";"34116";2;1;0
4;1;1;1949;5;0;0;0;20;1;1;"988";"98818";2;1;0
4;1;1;1991;0;0;0;1;10;4;1;"13";"13027";2;0;0
4;1;1;1945;0;1;0;0;19;1;1;"72";"72181";1;1;0
4;1;1;1959;0;1;0;0;18;1;1;"69";"69290";2;1;0
4;80;2;1961;5;1;0;0;18;1;1;"56";"56121";2;1;0
4;1;2;1989;1;1;0;0;9;4;1;"69";"69388";2;0;0
4;1;1;2004;5;1;0;0;18;1;1;"49";"49007";2;0;0
2;1;1;1954;5;0;0;0;13;7;1;"56";"56102";1;1;0
4;80;1;2001;4;1;0;0;8;4;1;"80";"80021";2;0;0
4;1;1;1996;9;0;0;0;19;1;2;"75";"75117";2;1;0
4;1;1;1995;5;0;1;0;21;1;3;"75";"75110";2;0;0
4;1;1;1965;9;0;0;0;19;1;3;"75";"75108";2;1;0
4;1;2;1959;3;1;0;0;8;4;1;"67";"67482";2;0;0
4;1;2;1996;5;0;0;0;18;1;3;"75";"75103";2;0;0
4;1;1;1951;0;0;1;0;16;5;1;"84";"84007";2;0;0
4;1;1;1945;5;1;0;0;25;7;1;"29";"29105";2;1;1
4;1;1;1945;0;1;0;0;16;5;1;"76";"76552";2;0;0
4;1;1;1986;0;1;0;0;19;1;1;"92";"92048";1;0;0
3;80;1;1971;5;1;0;0;16;5;1;"69";"69199";2;0;0
4;1;2;1970;1;1;0;0;15;5;2;"37";"37018";2;0;0
3;1;1;2010;5;1;0;0;1;9;1;"03";"03212";2;0;0
4;80;2;1954;9;0;0;0;16;5;1;"64";"64125";2;1;0
4;1;2;1949;5;0;0;0;8;4;1;"54";"54395";1;1;0
4;1;1;1968;1;1;0;0;17;5;2;"56";"56098";2;0;0
4;1;2;1984;1;1;0;0;8;4;1;"49";"49007";2;0;0
3;1;2;1958;0;0;1;0;16;5;1;"54";"54395";2;0;0
3;1;1;1976;5;1;0;0;1;9;1;"07";"07225";1;1;0
4;1;1;1971;5;1;0;0;4;4;1;"38";"38053";2;1;0
4;1;2;1963;1;1;0;0;17;5;2;"37";"37233";2;0;0
4;1;1;1994;0;1;0;0;17;5;3;"34";"34172";2;0;0
4;1;2;1993;0;1;0;0;9;4;1;"33";"33162";2;1;0
4;1;1;1966;0;1;0;0;19;1;1;"972";"97228";1;0;0
3;80;1;1993;5;0;0;0;23;7;1;"76";"76053";2;1;1
4;1;1;1984;5;0;0;0;24;7;3;"80";"80561";1;0;0
4;1;1;1999;0;1;0;0;17;5;1;"27";"27229";2;1;0
4;80;2;1973;1;1;0;0;19;3;1;"73";"73011";2;1;0
3;1;1;1965;9;1;0;0;17;5;1;"11";"11262";2;0;0
3;1;2;1961;5;1;0;0;31;8;1;"21";"21200";2;0;0
4;1;1;1990;9;1;0;0;17;5;1;"75";"75114";2;0;0
4;1;2;1969;1;1;0;0;17;5;1;"75";"75113";2;0;0
4;1;2;1993;5;0;0;0;17;5;3;"75";"75108";2;0;0
4;1;1;1968;0;1;0;0;23;7;1;"73";"73065";2;1;0
4;1;2;1981;1;0;0;0;22;7;1;"71";"71270";1;1;0
2;1;1;1985;9;0;1;0;23;7;1;"69";"69092";2;1;0
4;1;2;2000;1;1;0;0;22;7;1;"67";"67447";2;0;0
4;1;1;1972;1;1;0;0;30;8;3;"974";"97411";2;1;0
4;1;1;1986;0;1;0;0;14;7;1;"59";"59272";2;1;0
4;1;2;2001;1;0;1;0;30;8;1;"69";"69387";2;0;0
4;1;1;1947;5;0;0;0;30;8;1;"64";"64125";2;0;0
4;1;1;1970;4;1;0;0;30;8;1;"51";"51454";2;1;0
4;1;2;1968;0;1;0;0;29;8;3;"51";"51454";2;1;0
4;1;1;2011;5;1;0;0;23;7;1;"25";"25204";2;1;0
4;1;2;1967;0;1;0;0;30;8;1;"17";"17415";2;0;0
4;1;1;1988;5;1;0;0;23;7;1;"75";"75119";2;1;0
4;1;1;1950;9;1;0;0;23;7;1;"75";"75119";2;0;0
4;1;1;2005;5;1;0;0;23;7;2;"75";"75117";2;0;0
4;1;2;1960;3;1;0;0;30;8;1;"75";"75115";2;0;0
4;1;1;1996;9;1;0;0;30;8;1;"75";"75108";2;0;0
4;1;1;2001;5;1;0;0;30;8;1;"93";"93072";2;0;0
4;80;1;1997;1;0;0;0;23;7;1;"92";"92049";2;1;0
4;1;2;1972;1;1;0;0;22;7;1;"92";"92035";2;0;0
4;1;1;1938;5;0;1;0;24;7;1;"68";"68300";1;1;1
2;1;1;1966;5;1;0;0;31;8;1;"2A";"2A276";1;1;0
4;1;1;1969;4;0;0;0;31;8;1;"06";"06114";2;1;0
3;1;1;2015;5;0;0;1;24;7;1;"71";"71346";1;0;0
3;1;1;1990;5;0;0;0;30;8;1;"29";"29272";1;0;0
2;1;1;1946;5;1;0;0;30;8;1;"54";"54105";1;1;0
4;1;1;1953;5;0;0;1;30;8;1;"33";"33199";2;0;0
4;1;1;1989;1;1;0;0;4;10;3;"2B";"2B033";2;1;1
4;1;1;2012;0;1;0;0;4;10;2;"84";"84007";2;1;0
4;80;1;1946;5;0;0;0;3;10;1;"64";"64445";2;1;0
4;1;1;1995;1;1;0;0;4;10;1;"56";"56260";2;0;0
4;80;2;1970;1;0;0;0;4;10;1;"44";"44109";2;1;0
4;1;1;1972;1;0;0;0;4;10;1;"44";"44109";2;1;0
4;1;1;1995;4;1;0;0;5;10;3;"34";"34172";2;0;0
4;1;1;1974;1;1;0;0;30;9;1;"34";"34032";2;1;0
4;1;1;2000;1;1;0;0;4;10;3;"75";"75119";2;0;0
4;80;2;1978;5;1;0;0;4;10;1;"75";"75114";2;1;0
4;1;2;1991;5;1;0;0;3;10;1;"75";"75114";2;0;0
4;1;1;2017;0;1;0;0;2;10;1;"94";"94068";2;1;0
4;1;2;1994;1;0;0;0;4;10;1;"92";"92040";2;1;0
3;1;1;1973;5;1;0;0;5;10;1;"91";"91363";1;1;1
3;1;1;1983;5;1;0;0;22;6;1;"29";"29047";2;1;0
3;1;1;1999;5;1;0;0;23;6;1;"84";"84123";1;1;0
3;1;1;1957;0;0;0;1;23;6;1;"45";"45118";1;0;0
4;1;1;2004;5;1;0;0;21;6;1;"64";"64313";1;1;0
2;1;2;1942;3;1;0;0;22;4;1;"45";"45232";2;0;0
4;80;1;1978;1;1;0;0;21;6;1;"69";"69383";2;1;1
4;80;1;1974;5;0;0;1;21;6;1;"69";"69381";2;0;0
4;1;1;1997;0;1;0;0;21;6;1;"69";"69389";2;1;0
4;1;1;1990;0;1;0;0;21;6;1;"80";"80021";2;0;0
4;1;1;2009;0;0;0;0;21;6;1;"78";"78029";2;1;0
4;1;1;1979;5;1;0;0;7;6;1;"73";"73011";2;1;0
4;80;2;1986;1;1;0;0;21;6;1;"72";"72181";2;1;0
3;1;1;1965;5;1;0;0;10;11;1;"63";"63453";2;1;0
3;1;1;1962;5;0;0;0;9;11;1;"61";"61194";1;1;0
4;1;1;1961;0;1;0;0;20;6;2;"59";"59636";2;0;0
4;1;1;1987;1;1;0;0;20;6;1;"59";"59350";2;0;0
4;1;2;1973;0;0;0;0;20;6;1;"56";"56121";2;0;0
3;1;1;1964;5;1;0;0;9;11;3;"38";"38193";2;0;0
4;1;1;1990;9;1;0;0;21;6;1;"75";"75118";2;1;0
4;1;2;1990;1;0;0;0;21;6;1;"75";"75107";2;0;0
4;1;2;1971;9;1;0;1;21;6;1;"94";"94081";2;1;0
4;1;2;1989;0;1;0;0;20;6;1;"93";"93032";2;0;0
3;1;1;1949;5;1;0;0;7;11;1;"85";"85194";2;0;0
3;1;1;1954;5;0;0;0;1;6;1;"54";"54597";1;1;0
3;1;1;1971;5;0;0;0;16;12;1;"78";"78087";1;1;0
4;1;1;1972;5;1;0;0;8;11;1;"77";"77438";2;1;0
4;1;2;1989;4;1;0;0;7;11;1;"72";"72095";2;1;0
2;80;1;1987;5;1;0;0;8;11;3;"62";"62250";2;0;1
3;1;2;1981;5;1;0;0;5;11;2;"62";"62119";2;0;0
4;1;1;2005;0;1;0;0;8;11;1;"51";"51454";2;0;0
4;1;1;1947;5;1;0;0;14;12;1;"91";"91114";2;1;0
4;1;1;1971;0;1;0;0;7;11;1;"27";"27229";2;1;0
4;80;1;2003;4;0;0;0;8;11;1;"10";"10387";2;1;1
4;1;2;1992;5;0;0;0;8;11;1;"75";"75120";2;0;0
4;1;1;1970;1;1;1;0;8;11;1;"75";"75118";2;1;0
4;80;2;1996;5;1;0;0;7;11;3;"75";"75109";2;0;0
4;1;2;1995;9;1;0;0;14;12;3;"75";"75119";2;0;0
4;80;1;2004;5;0;0;0;8;11;1;"75";"75115";2;0;0
4;1;2;1997;5;1;0;0;8;11;1;"75";"75109";2;0;0
4;1;1;1991;9;1;0;0;14;12;3;"75";"75113";2;0;0
4;1;1;2002;9;1;0;0;14;12;1;"75";"75110";2;0;0
3;1;1;1969;9;1;0;0;8;11;2;"93";"93048";2;1;0
3;1;2;1958;3;1;0;0;13;12;1;"67";"67025";2;0;0
2;1;1;1945;5;0;0;0;15;12;1;"29";"29271";1;1;0
4;1;1;1953;5;1;0;0;13;12;1;"29";"29259";2;1;0
3;80;1;1974;5;1;0;0;15;12;1;"29";"29190";2;1;0
3;1;1;1937;3;0;0;0;3;3;1;"37";"37282";2;0;0
2;1;1;1952;5;1;0;0;24;2;2;"13";"13081";1;0;0
3;1;1;1965;5;1;0;0;2;3;1;"14";"14753";2;1;0
3;1;2;1978;0;0;1;0;29;2;2;"987";"98736";2;0;0
4;1;1;1989;9;1;0;0;8;4;1;"75";"75108";2;0;0
4;1;1;1998;9;1;0;0;8;4;1;"75";"75108";2;0;0
4;80;1;2001;4;0;0;0;9;4;1;"75";"75104";2;0;0
4;1;1;1993;1;0;0;0;9;4;1;"75";"75104";2;1;0
4;80;1;1984;5;0;0;0;9;4;3;"75";"75101";2;0;0
4;1;2;1971;0;0;0;0;17;5;1;"94";"94017";2;0;0
4;1;1;2002;0;1;0;0;17;5;1;"93";"93055";2;0;0
4;1;2;1948;5;1;0;0;1;3;1;"82";"82121";2;1;0
4;80;2;2008;2;1;0;0;1;3;1;"78";"78650";2;0;0
4;1;2;1966;0;1;0;0;8;4;1;"92";"92020";2;1;0
4;1;1;1987;9;1;0;0;5;4;1;"92";"92009";2;1;0
2;1;1;1947;5;0;0;0;18;5;1;"84";"84137";1;1;0
4;1;2;2001;9;1;0;0;29;2;1;"69";"69029";2;0;0
3;1;2;1973;5;1;0;0;18;5;1;"59";"59553";2;0;0
4;1;1;1987;1;1;0;0;17;1;3;"49";"49267";2;0;0
4;1;1;1984;1;1;0;0;18;1;3;"45";"45234";2;1;0
4;1;2;1995;5;1;0;0;17;5;1;"21";"21650";1;1;0
4;1;2;1994;5;1;0;0;17;5;1;"21";"21650";1;1;0
3;1;1;2009;5;0;0;0;6;4;1;"21";"21496";2;0;0
3;1;2;1997;1;0;1;0;18;1;1;"34";"34172";2;1;0
2;1;1;1963;5;1;0;0;9;4;3;"971";"97106";2;0;0
4;1;1;2007;0;1;0;0;10;4;1;"63";"63284";2;1;0
4;1;1;1999;1;1;0;0;10;4;1;"59";"59611";2;0;0
4;1;1;1976;1;1;0;0;8;3;3;"29";"29019";2;1;1
4;1;1;2006;5;1;0;0;29;2;3;"15";"15012";2;0;0
3;1;2;1955;5;1;0;0;29;2;1;"15";"15014";2;1;0
4;1;1;1988;9;0;0;0;27;2;2;"75";"75119";2;1;0
4;1;1;1972;9;1;0;0;1;3;3;"75";"75118";2;0;0
4;1;1;1991;4;1;0;0;1;3;1;"75";"75116";2;1;0
4;80;1;2003;4;1;0;0;1;3;1;"75";"75116";2;1;0
3;80;2;1997;1;1;0;0;1;3;1;"75";"75108";2;1;0
4;1;2;1997;5;0;1;0;1;3;2;"75";"75101";2;1;0
4;1;1;1978;5;0;0;0;19;1;1;"50";"50394";2;1;0
3;1;1;1974;5;0;0;0;19;1;1;"50";"50394";2;1;0
4;1;1;1993;0;1;0;0;16;5;3;"69";"69386";2;0;0
4;1;1;1961;5;1;0;0;1;3;1;"92";"92063";2;1;0
4;1;1;1974;0;0;0;0;1;3;1;"92";"92020";2;0;0
4;1;1;1987;1;1;0;0;1;3;3;"92";"92024";2;1;1
4;1;1;1964;1;1;0;0;7;4;1;"72";"72181";2;0;0
4;1;1;1985;1;1;0;0;18;1;1;"85";"85178";2;0;0
4;1;1;2015;5;1;0;0;8;4;2;"67";"67482";2;0;0
4;1;1;1982;5;1;0;0;16;5;1;"67";"67447";2;1;0
4;80;2;1990;1;1;0;0;16;5;1;"67";"67482";2;0;0
4;1;1;1969;5;0;0;0;5;4;1;"56";"56098";2;1;0
4;1;1;1985;0;1;0;0;15;5;1;"67";"67482";2;1;0
4;1;1;1977;1;1;0;0;8;4;1;"51";"51454";2;1;0
4;1;1;1963;5;1;0;0;1;3;1;"36";"36192";2;0;0
4;1;1;1992;0;1;0;0;8;4;1;"51";"51454";2;0;0
4;1;1;1995;0;1;0;0;8;4;1;"51";"51454";2;1;0
4;1;1;2012;5;1;0;0;17;1;1;"972";"97209";2;0;0
4;1;2;1985;1;1;0;0;17;1;3;"69";"69149";2;0;0
3;1;2;2014;5;0;0;0;21;7;1;"85";"85294";1;1;0
4;1;2;1996;1;1;0;0;16;1;1;"87";"87085";2;1;0
4;1;1;1983;1;1;0;0;8;4;1;"33";"33318";2;1;0
3;1;1;1969;0;0;0;0;8;4;1;"31";"31069";2;0;0
3;1;1;1984;5;1;0;0;23;7;3;"91";"91599";2;0;0
4;1;2;1986;5;0;1;0;24;7;1;"04";"04195";1;1;0
4;1;2;1974;1;1;0;0;17;1;3;"69";"69266";2;1;0
4;1;1;1953;5;0;1;0;23;7;1;"38";"38565";1;1;0
4;1;1;1999;0;1;0;0;16;1;1;"67";"67482";2;0;0
4;1;2;1991;5;1;0;0;10;1;3;"64";"64445";2;0;0
4;80;1;1990;9;0;0;0;8;4;1;"75";"75120";2;0;0
4;1;1;2007;5;1;0;0;8;4;1;"75";"75119";2;0;0
4;80;2;1957;5;1;0;0;15;5;3;"75";"75117";2;0;0
4;1;1;1997;1;1;0;0;17;1;3;"51";"51454";2;0;0
3;1;1;1944;0;1;0;0;17;1;2;"38";"38185";2;0;0
4;1;1;2009;5;1;0;0;17;1;1;"37";"37261";2;0;0
3;1;1;1959;9;1;0;0;17;1;1;"33";"33281";2;0;0
4;1;2;1980;0;1;0;0;16;5;1;"94";"94018";2;1;0
4;1;1;1967;1;1;0;0;15;5;1;"94";"94017";2;0;0
